id,title,popularity,vote_average,vote_count,release_date,source,genre_ids,original_language,adult,genre_count,is_english,is_adult,release_year,popularity_log,is_popular,is_recent
274,The Silence of the Lambs,4.41,8.345,18008,1991-02-14,top_rated,"[80, 53, 18]",en,False,3,1,0,1991,1.6882490928583902,0,
761053,Gabriel's Inferno: Part III,6.8198,8.338,1088,2020-11-19,top_rated,"[10749, 18]",en,False,2,1,0,2020,2.056658978782592,0,
567,Rear Window,8.8999,8.338,7169,1954-08-01,top_rated,"[53, 9648, 18]",en,False,3,1,0,1954,2.292524656079428,0,
569094,Spider-Man: Across the Spider-Verse,28.1695,8.3,8647,2023-05-31,top_rated,"[16, 28, 12, 878]",en,False,4,1,0,2023,3.37312364283454,0,
73,American History X,12.3304,8.327,12589,1998-07-01,top_rated,[18],en,False,1,1,0,1998,2.5900471412422768,0,
1058694,Radical,4.786,8.326,505,2023-10-19,top_rated,[18],es,False,1,0,0,2023,1.755441206553943,0,
105,Back to the Future,20.2047,8.326,21839,1985-07-03,top_rated,"[12, 35, 878]",en,False,3,1,0,1985,3.054222855219779,0,
128,Princess Mononoke,16.7598,8.321,8995,1997-07-12,top_rated,"[12, 14, 16]",ja,False,3,0,0,1997,2.876937476239354,0,
1184918,The Wild Robot,31.6891,8.313,6118,2024-09-12,top_rated,"[10751, 16, 878, 12]",en,False,4,1,0,2024,3.4870416890019698,0,
10494,Perfect Blue,11.0725,8.3,3198,1998-02-28,top_rated,"[16, 53]",ja,False,2,0,0,1998,2.49093013876556,0,
3782,Ikiru,8.184,8.3,1346,1952-10-09,top_rated,[18],ja,False,1,0,0,1952,2.2174628395772107,0,
207,Dead Poets Society,18.0247,8.3,12617,1989-06-02,top_rated,[18],en,False,1,1,0,1989,2.9457381348980607,0,
101,Léon: The Professional,18.668,8.295,16130,1994-09-14,top_rated,"[80, 18, 28]",fr,False,3,0,0,1994,2.978992949549693,0,
620249,The Legend of Hei,10.3637,8.3,471,2019-08-27,top_rated,"[16, 14, 28]",zh,False,3,0,0,2019,2.4304240644882507,0,
533514,Violet Evergarden: The Movie,8.0205,8.289,512,2020-09-18,top_rated,"[16, 18, 14, 10749]",ja,False,4,0,0,2020,2.199499764910721,0,
820067,The Quintessential Quintuplets Movie,7.1209,8.3,442,2022-05-20,top_rated,"[16, 35, 10749]",ja,False,3,0,0,2022,2.094440985469995,0,
644479,Dedicated to my ex,3.7052,8.3,513,2019-11-01,top_rated,"[18, 35]",es,False,2,0,0,2019,1.5486682801041491,0,
42269,We All Loved Each Other So Much,3.9135,8.285,651,1974-12-21,top_rated,"[18, 35]",it,False,2,0,0,1974,1.5919865188203446,0,
1585,It's a Wonderful Life,8.1363,8.282,4907,1946-12-20,top_rated,"[18, 10751, 14]",en,False,3,1,0,1946,2.2122554895023736,0,
372754,Dou kyu sei – Classmates,7.0019,8.3,441,2016-02-20,top_rated,"[10749, 16]",ja,False,2,0,0,2016,2.079679013481176,0,
3082,Modern Times,6.5221,8.279,4085,1936-02-05,top_rated,"[35, 18, 10749]",en,False,3,1,0,1936,2.017845354296389,0,
914,The Great Dictator,7.3379,8.28,3704,1940-10-15,top_rated,"[35, 10752]",en,False,2,1,0,1940,2.120811386102924,0,
599,Sunset Boulevard,6.4932,8.276,2937,1950-08-10,top_rated,[18],en,False,1,1,0,1950,2.0139959426047667,0,
335,Once Upon a Time in the West,10.6852,8.275,4905,1968-12-21,top_rated,"[18, 37]",it,False,2,0,0,1968,2.458323083804978,0,
77338,The Intouchables,21.1095,8.271,18442,2011-11-02,top_rated,"[18, 35]",fr,False,2,0,0,2011,3.0960073804119315,0,
652837,"Josee, the Tiger and the Fish",6.9223,8.268,601,2020-12-25,top_rated,"[16, 18, 10749]",ja,False,3,0,0,2020,2.069681567707647,0,
28,Apocalypse Now,13.345,8.269,9103,1979-05-19,top_rated,"[18, 10752]",en,False,2,1,0,1979,2.663401449433328,0,
1139087,Once Upon a Studio,5.2679,8.3,433,2023-09-24,top_rated,"[16, 10751, 14, 18, 35]",en,False,5,1,0,2023,1.8354413703141776,0,
654299,Out of the Clear Blue Sky,3.2704,8.263,384,2019-12-24,top_rated,"[35, 18, 10402]",es,False,3,0,0,2019,1.4517074996681227,0,
29259,Le Trou,4.9549,8.3,573,1960-03-18,top_rated,"[18, 53, 80]",fr,False,3,0,0,1960,1.784214410055015,0,
92321,Hotarubi no Mori e,0.0103,8.257,1218,2011-09-17,top_rated,"[10749, 16, 14]",ja,False,3,0,0,2011,0.0102473164515495,0,
92060,Michael Jackson's Thriller,7.4794,8.255,766,1983-11-21,top_rated,"[27, 53, 10402]",en,False,3,1,0,1983,2.1376396925835977,0,
975,Paths of Glory,5.5023,8.3,3275,1957-10-25,top_rated,"[10752, 18]",en,False,2,1,0,1957,1.8721559604666516,0,
18491,Neon Genesis Evangelion: The End of Evangelion,10.4481,8.254,1858,1997-07-19,top_rated,"[16, 878, 18, 14]",ja,False,4,0,0,1997,2.4378237773662432,0,
8587,The Lion King,27.1028,8.254,19705,1994-06-15,top_rated,"[16, 10751, 18]",en,False,3,1,0,1994,3.335869215503668,0,
15804,A Brighter Summer Day,7.8603,8.3,389,1991-07-27,top_rated,"[80, 18, 10749]",zh,False,3,0,0,1991,2.1815806240888977,0,
637920,Miracle in Cell No. 7,8.8039,8.251,4565,2019-10-10,top_rated,[18],tr,False,1,0,0,2019,2.282780265695446,0,
901,City Lights,5.1601,8.251,2457,1931-02-06,top_rated,"[35, 18, 10749]",en,False,3,1,0,1931,1.818093011179896,0,
1356039,Counterattack,7.7221,8.243,821,2025-02-27,top_rated,"[28, 12, 53]",es,False,3,0,0,2025,2.1658600346151107,0,
630566,Clouds,2.936,8.243,1053,2020-10-09,top_rated,"[10402, 18, 10749]",en,False,3,1,0,2020,1.370164979190007,0,
10376,The Legend of 1900,5.285,8.2,2449,1998-10-28,top_rated,"[18, 10402]",it,False,2,0,0,1998,1.838165842042211,0,
670,Oldboy,14.0533,8.238,9874,2003-11-21,top_rated,"[18, 53, 9648, 28]",ko,False,4,0,0,2003,2.7115972362619187,0,
299534,Avengers: Endgame,30.6417,8.2,27790,2019-04-24,top_rated,"[12, 878, 28]",en,False,3,1,0,2019,3.454475870912462,0,
632632,Given,3.5993,8.227,420,2020-08-22,top_rated,"[16, 18, 10402, 10749]",ja,False,4,0,0,2020,1.5259041180023811,0,
98,Gladiator,21.9455,8.227,20920,2000-05-04,top_rated,"[28, 18, 12]",en,False,3,1,0,2000,3.1331218388492927,0,
857,Saving Private Ryan,16.5439,8.226,17260,1998-07-24,top_rated,"[10752, 18, 36]",en,False,3,1,0,1998,2.864706311144942,0,
572154,Rascal Does Not Dream of a Dreaming Girl,3.7548,8.225,601,2019-06-15,top_rated,"[16, 10749, 18, 14]",ja,False,4,0,0,2019,1.559154634124332,0,
1233413,Sinners,33.4868,7.496,4594,2025-04-16,upcoming,"[27, 28, 53]",en,False,3,1,0,2025,3.54057664212828,0,
1081003,Supergirl,30.7133,0.0,0,2026-06-24,upcoming,"[28, 12, 878]",en,False,3,1,0,2026,3.456736151252858,0,
1119449,"Good Luck, Have Fun, Don't Die",19.4645,6.872,505,2026-02-13,upcoming,"[878, 28, 35]",en,False,3,1,0,2026,3.018691677688901,0,
402431,Wicked,16.68,6.91,3044,2024-10-16,upcoming,"[18, 10749, 14]",en,False,3,1,0,2024,2.8724340572094973,0,
11036,The Notebook,18.3151,7.887,12553,2004-06-25,upcoming,"[10749, 18]",en,False,2,1,0,2004,2.960887173428166,0,
1315772,Minions & Monsters,16.0344,0.0,0,2026-06-24,upcoming,"[12, 16, 35, 10751, 14]",en,False,5,1,0,2026,2.835234828890052,0,
696393,Cold Storage,15.1562,6.821,492,2026-01-22,upcoming,"[27, 878, 35]",en,False,3,1,0,2026,2.782303876926351,0,
1317288,Marty Supreme,15.3433,7.4,1799,2025-12-19,upcoming,"[18, 53]",en,False,2,1,0,2025,2.793818027425341,0,
1318413,Pressure,18.2967,7.818,11,2026-05-25,upcoming,"[53, 36, 10752]",en,False,3,1,0,2026,2.9599340968353727,0,
1510745,Bodycam,14.3127,5.7,58,2026-03-12,upcoming,[27],en,False,1,1,0,2026,2.7286825494441387,0,
5879,In the Realm of the Senses,16.4736,6.595,735,1976-09-15,upcoming,"[18, 10749]",ja,False,2,0,0,1976,2.860691170461327,0,
539745,Animal Farm,11.0546,6.3,53,2026-04-30,upcoming,"[16, 35, 18, 10751, 878]",en,False,5,1,0,2026,2.489446329830032,0,
1198984,We Bury the Dead,12.1688,6.029,241,2026-01-01,upcoming,"[27, 53]",en,False,2,1,0,2026,2.577850395430738,0,
1671548,Dear You,13.1718,9.1,25,2026-04-30,upcoming,"[18, 10751, 35]",zh,False,3,0,0,2026,2.651254074569465,0,
604079,The Long Walk,12.5637,6.916,1542,2025-09-10,upcoming,"[878, 53, 27]",en,False,3,1,0,2025,2.6073971066492923,0,
76,Before Sunrise,10.8992,7.974,4696,1995-01-27,upcoming,"[18, 10749]",en,False,2,1,0,1995,2.476471170966899,0,
161,Ocean's Eleven,12.1182,7.46,12561,2001-12-07,upcoming,"[53, 80]",en,False,2,1,0,2001,2.57400057898188,0,
1455079,"You, Me & Tuscany",9.8912,7.3,72,2026-04-09,upcoming,"[10749, 35]",en,False,2,1,0,2026,2.3879551237115497,0,
398818,Call Me by Your Name,9.1786,8.1,12749,2017-10-01,upcoming,"[10749, 18]",en,False,2,1,0,2017,2.3202874771070507,0,
1393326,Ghost in the Cell,11.1561,7.958,12,2026-04-16,upcoming,"[27, 35]",id,False,2,0,0,2026,2.49783110141097,0,
1033148,Die My Love,9.672,6.1,543,2025-10-06,upcoming,[18],en,False,1,1,0,2025,2.367623489173268,0,
1545621,Detective Conan: Fallen Angel of the Highway,8.8429,8.6,9,2026-04-10,upcoming,"[16, 28, 9648, 80]",ja,False,4,0,0,2026,2.28675038309125,0,
24021,The Twilight Saga: Eclipse,9.5882,6.193,9257,2010-06-23,upcoming,"[12, 14, 18, 10749]",en,False,4,1,0,2010,2.3597401734951053,0,
1309083,Dolly,8.8975,6.179,70,2026-03-06,upcoming,[27],en,False,1,1,0,2026,2.292282199998149,0,
1140521,The Magic Faraway Tree,8.0001,6.263,40,2026-03-26,upcoming,"[12, 10751, 14]",en,False,3,1,0,2026,2.1972356883856023,0,
1400357,The Christophers,7.4586,6.8,31,2026-03-30,upcoming,"[80, 35]",en,False,2,1,0,2026,2.1351836752904694,0,
1392469,Cocktail 2,8.0076,0.0,0,2026-06-19,upcoming,"[10749, 35]",hi,False,2,0,0,2026,2.1980686654380475,0,
1284016,Power Ballad,8.0427,7.833,6,2026-05-18,upcoming,"[35, 10402, 18]",en,False,3,1,0,2026,2.201957802376685,0,
509,Notting Hill,8.549,7.27,6723,1999-05-21,upcoming,"[10749, 35]",en,False,2,1,0,1999,2.2564364369680656,0,
1124566,Sentimental Value,7.9683,7.5,923,2025-08-20,upcoming,[18],no,False,1,0,0,2025,2.1936961374850985,0,
1339210,Affection,7.7447,6.333,6,2026-05-08,upcoming,"[27, 878]",en,False,2,1,0,2026,2.1684478025648004,0,
12429,Ponyo,7.4355,7.8,4814,2008-07-19,upcoming,"[16, 14, 10751]",ja,False,3,0,0,2008,2.1324489910638924,0,
1259983,Guru,7.599,6.121,203,2026-01-28,upcoming,"[18, 53]",fr,False,2,0,0,2026,2.1516459174287594,0,
1564614,Leviticus,6.7882,0.0,0,2026-06-18,upcoming,[27],en,False,1,1,0,2026,2.052609767714369,0,
1232569,Pinocchio: Unstrung,5.9846,0.0,0,2026-06-24,upcoming,"[27, 14, 9648]",en,False,3,1,0,2026,1.9437077255001132,0,
1581,The Holiday,5.7176,7.101,5637,2006-12-05,upcoming,"[35, 10749]",en,False,2,1,0,2006,1.9047309478872163,0,
1295400,The Last Viking,33.0008,7.271,133,2025-10-09,upcoming,"[35, 80, 18]",da,False,3,0,0,2025,3.526384053751114,0,
4995,Boogie Nights,5.5938,7.6,3569,1997-10-07,upcoming,"[18, 35]",en,False,2,1,0,1997,1.8861298135859783,0,
1612018,Jackass: Best and Last,6.0631,0.0,0,2026-06-25,upcoming,"[28, 35, 99]",en,False,3,1,0,2026,1.954884048616236,0,
1290432,A Private Life,4.8766,5.657,194,2025-09-27,upcoming,"[18, 9648, 80]",fr,False,3,0,0,2025,1.7709783633778329,0,
1154538,Nirvanna the Band the Show the Movie,5.743,7.6,57,2026-02-02,upcoming,"[35, 878, 12]",en,False,3,1,0,2026,1.908504929752445,0,
1245859,Savage House,5.6336,7.0,2,2026-06-05,upcoming,"[18, 35]",en,False,2,1,0,2026,1.8921476432593236,0,
1284465,The Death of Robin Hood,5.9329,0.0,0,2026-06-18,upcoming,"[18, 53]",en,False,2,1,0,2026,1.9362781960859563,0,
1596278,Time and Water,3.1059,0.0,0,2026-05-29,upcoming,[99],en,False,1,1,0,2026,1.4124249636971438,0,
1059128,Queer,5.0239,6.5,528,2024-11-27,upcoming,"[18, 10749]",en,False,2,1,0,2024,1.7957348900942025,0,
1363974,That Time I Got Reincarnated as a Slime the Movie: Tears of the Azure Sea,5.6175,6.2,5,2026-02-27,upcoming,"[16, 14, 12, 35]",ja,False,4,0,0,2026,1.8897176551191197,0,
878608,Resurrection,5.0996,7.23,87,2025-11-22,upcoming,"[878, 18]",zh,False,2,0,0,2025,1.80822319525872,0,
765,Evil Dead II,4.6309,7.543,3485,1987-03-13,upcoming,"[27, 35, 14]",en,False,3,1,0,1987,1.728269287279771,0,
950028,The Invite,4.4509,0.0,0,2026-06-25,upcoming,"[18, 35]",en,False,2,1,0,2026,1.6957807326561167,0,
975335,Magellan,3.7428,6.6,24,2025-09-10,upcoming,"[36, 12, 18]",pt,False,3,0,0,2025,1.5566276786017783,0,
524635,The Chronology of Water,4.8628,6.7,60,2025-10-15,upcoming,[18],en,False,1,1,0,2025,1.7686273051710086,0,
1194963,Noise,4.524,6.875,80,2025-06-25,upcoming,"[27, 53]",ko,False,2,0,0,2025,1.7091022355470458,0,
1127384,Deep Water,4.152,6.0,5,2026-04-30,upcoming,"[53, 27]",en,False,2,1,0,2026,1.6393849888020524,0,
1337592,Erupcja,5.0251,6.4,7,2026-04-17,upcoming,"[18, 35]",en,False,2,1,0,2026,1.795934076749355,0,
451,Leaving Las Vegas,4.3843,7.256,1653,1995-10-27,upcoming,"[18, 10749]",en,False,2,1,0,1995,1.6834873114438778,0,
1465544,State of Firsts,2.3583,0.0,0,2026-06-12,upcoming,[99],en,False,1,1,0,2026,1.2114348935570656,0,
1202033,Enola Holmes 3,4.5889,0.0,0,2026-07-01,upcoming,"[12, 9648, 80]",en,False,3,1,0,2026,1.7207824878390685,0,
55,Amores Perros,5.005,7.6,2922,2000-06-16,upcoming,"[18, 53]",es,False,2,0,0,2000,1.7925924555319468,0,
1333141,Lesbian Space Princess,4.9076,4.226,62,2025-09-11,upcoming,"[16, 35, 878, 12]",en,False,4,1,0,2025,1.7762396575700183,0,
682012,Little Amélie or the Character of Rain,4.2772,7.9,176,2025-06-25,upcoming,"[16, 18, 10751]",fr,False,3,0,0,2025,1.6633956540274843,0,
1169516,Welcome to the Jungle,4.1245,0.0,0,2026-06-25,upcoming,[35],hi,False,1,0,0,2026,1.634032959289481,0,
1211185,Asad,3.8652,7.5,2,2026-05-13,upcoming,"[36, 28, 18, 10749]",ar,False,4,0,0,2026,1.5821078247621445,0,
14069,The Girl Who Leapt Through Time,3.633,7.8,2253,2006-07-15,upcoming,"[14, 16, 18, 878]",ja,False,4,0,0,2006,1.5332046064345113,0,
1522333,Carry On Jatta 4,4.1655,0.0,0,2026-06-26,upcoming,[35],pa,False,1,0,0,2026,1.642001903307363,0,
650524,Back to the Past,3.4667,6.0,26,2025-12-31,upcoming,"[878, 28, 35]",cn,False,3,0,0,2025,1.4966498809474773,0,
1329471,Carolina Caroline,3.8496,7.0,1,2026-06-05,upcoming,"[80, 18, 10749, 53]",en,False,4,1,0,2026,1.5788962273214018,0,
1227241,Maa Inti Bangaram,3.8108,0.0,0,2026-06-19,upcoming,"[28, 53, 18]",te,False,3,0,0,2026,1.5708633904543243,0,
1212742,The Rule of Jenny Pen,3.6015,6.2,152,2025-03-07,upcoming,"[27, 53]",en,False,2,1,0,2025,1.5263823372967744,0,
1205229,Night of the Zoopocalypse,3.9017,6.6,91,2025-01-23,upcoming,"[16, 35, 27, 12, 878, 10751]",en,False,6,1,0,2025,1.5895820837227506,0,
1119090,I Am Frankelda,3.6571,8.377,81,2025-10-23,upcoming,"[16, 10751, 14, 27, 12]",es,False,5,0,0,2025,1.538392936821018,0,
1049942,Bambi: The Reckoning,3.8923,5.5,156,2025-07-11,upcoming,"[27, 53]",en,False,2,1,0,2025,1.5876625405562597,0,
677558,The Last Whale Singer,3.3235,9.0,4,2026-02-12,upcoming,"[12, 16, 10751]",en,False,3,1,0,2026,1.464065259418348,0,
1319522,Gohan,3.8942,8.8,5,2026-04-02,upcoming,[18],th,False,1,0,0,2026,1.5880508305524526,0,
1159206,Father Mother Sister Brother,4.6337,6.401,284,2025-12-01,upcoming,"[35, 18]",en,False,2,1,0,2025,1.7287664199001334,0,
1284496,Cycle of Time,4.3319,6.029,104,2025-10-08,upcoming,"[35, 878]",fr,False,2,0,0,2025,1.6737076474519188,0,
1397485,Girls Like Girls,2.7965,0.0,0,2026-06-19,upcoming,"[10749, 18]",en,False,2,1,0,2026,1.3340795896711517,0,
